time,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_energy,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_volume,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_power,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_flow,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_supply_temperature,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_return_temperature,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_operation_hours
2024-01-01 05:37:00,264549984.0,5668100.0,11200.0,0.0577777773,70.8600006104,23.0200004578,64832.0
2024-01-01 05:38:00,264549984.0,5668100.0,11700.0,0.0599999987,70.8600006104,23.0200004578,64832.0
2024-01-01 05:39:00,264549984.0,5668100.0,11200.0,0.0577777773,70.8600006104,23.0200004578,64832.0
2024-01-01 05:40:00,264549984.0,5668100.0,11200.0,0.0577777773,70.9599990845,23.1700000763,64832.0
2024-01-01 05:41:00,264560000.0,5668200.0,11200.0,0.0577777773,70.9700012207,23.2099990845,64832.0
2024-01-01 05:42:00,264560000.0,5668200.0,11700.0,0.0599999987,70.9700012207,23.2099990845,64832.0
2024-01-01 05:43:00,264560000.0,5668200.0,11700.0,0.0599999987,70.9700012207,23.2099990845,64832.0
2024-01-01 05:44:00,264560000.0,5668200.0,12000.0,0.061944443700000004,70.9700012207,23.2099990845,64832.0
2024-01-01 05:45:00,264560000.0,5668200.0,11700.0,0.0599999987,70.9700012207,23.2099990845,64832.0
2024-01-01 05:46:00,264560000.0,5668200.0,12000.0,0.061944443700000004,70.9700012207,23.2099990845,64832.0
2024-01-01 05:47:00,264560000.0,5668200.0,11700.0,0.0599999987,70.9700012207,23.2099990845,64832.0
2024-01-01 05:48:00,264560000.0,5668200.0,11200.0,0.0577777773,70.9700012207,23.2099990845,64832.0
2024-01-01 05:49:00,264560000.0,5668200.0,11200.0,0.0577777773,70.9700012207,23.2099990845,64832.0
2024-01-01 05:50:00,264560000.0,5668200.0,11200.0,0.0577777773,70.9199981689,23.3500003815,64832.0
2024-01-01 05:51:00,264560000.0,5668200.0,11200.0,0.0577777773,70.9199981689,23.3500003815,64832.0
2024-01-01 05:52:00,264560000.0,5668200.0,10800.0,0.0558333322,70.9199981689,23.3500003815,64832.0
2024-01-01 05:53:00,264560000.0,5668200.0,10800.0,0.0558333322,70.9199981689,23.3500003815,64832.0
2024-01-01 05:54:00,264560000.0,5668200.0,10800.0,0.0558333322,70.9199981689,23.3500003815,64832.0
2024-01-01 05:55:00,264560000.0,5668200.0,10400.0,0.0538888872,70.9199981689,23.3500003815,64832.0
2024-01-01 05:56:00,264560000.0,5668200.0,10400.0,0.0538888872,70.9199981689,23.3500003815,64832.0
2024-01-01 05:57:00,264560000.0,5668200.0,10400.0,0.0538888872,70.9199981689,23.3500003815,64832.0
2024-01-01 05:58:00,264560000.0,5668200.0,10400.0,0.0538888872,70.9199981689,23.3500003815,64832.0
2024-01-01 05:59:00,264560000.0,5668200.0,10800.0,0.0558333322,70.9199981689,23.3500003815,64832.0
