externallogid,source,timestamp,timestamp_tzinfo,value
232971,/TM023_4_21_1.-103C/Lon/Net/Rum 1.324/PIR_activity_1.324,2024-01-01 01:07:33,248,0.0
232971,/TM023_4_21_1.-103C/Lon/Net/Rum 1.324/PIR_activity_1.324,2024-01-01 01:06:33,248,0.0
232971,/TM023_4_21_1.-103C/Lon/Net/Rum 1.324/PIR_activity_1.324,2024-01-01 01:05:33,248,0.0
232971,/TM023_4_21_1.-103C/Lon/Net/Rum 1.324/PIR_activity_1.324,2024-01-01 01:04:33,248,0.0
232971,/TM023_4_21_1.-103C/Lon/Net/Rum 1.324/PIR_activity_1.324,2024-01-01 01:03:33,248,0.0
232971,/TM023_4_21_1.-103C/Lon/Net/Rum 1.324/PIR_activity_1.324,2024-01-01 01:02:33,248,0.0
232971,/TM023_4_21_1.-103C/Lon/Net/Rum 1.324/PIR_activity_1.324,2024-01-01 01:01:33,248,0.0
232971,/TM023_4_21_1.-103C/Lon/Net/Rum 1.324/PIR_activity_1.324,2024-01-01 01:00:33,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:59:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:58:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:57:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:56:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:55:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:54:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:53:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:52:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:51:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:50:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:49:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:48:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:47:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:46:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:45:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:44:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:43:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:42:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:41:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:40:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:39:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:38:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:37:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:36:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:35:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:34:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:33:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:32:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:31:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:30:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:29:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:28:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:27:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:26:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:25:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:24:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:23:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:22:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:21:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:20:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:19:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:18:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:17:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:16:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:15:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:14:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:13:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:12:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:11:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:10:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:09:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:08:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:07:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:06:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:05:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:04:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:03:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:02:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:01:31,248,0.0
232972,/TM023_4_21_1.-103C/Lon/Net/Rum 1.322/PIR_activity_1.322,2024-01-01 01:00:31,248,0.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:59:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:58:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:57:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:56:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:55:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:54:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:53:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:52:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:51:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:50:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:49:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:48:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:47:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:46:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:45:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:44:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:43:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:42:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:41:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:40:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:39:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:38:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:37:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:36:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:35:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:34:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:33:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:32:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:31:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:30:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:29:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:28:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:27:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:26:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:25:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:24:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:23:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:22:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:21:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:20:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:19:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:18:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:17:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:16:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:15:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:14:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:13:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:12:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:11:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:10:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:09:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:08:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:07:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:06:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:05:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:04:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:03:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:02:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:01:29,248,1.0
232973,/TM023_4_21_1.-103C/Lon/Net/Rum 1.320/PIR_activity_1.320,2024-01-01 01:00:29,248,1.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:59:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:58:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:57:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:56:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:55:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:54:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:53:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:52:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:51:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:50:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:49:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:48:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:47:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:46:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:45:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:44:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:43:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:42:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:41:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:40:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:39:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:38:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:37:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:36:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:35:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:34:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:33:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:32:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:31:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:30:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:29:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:28:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:27:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:26:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:25:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:24:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:23:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:22:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:21:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:20:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:19:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:18:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:17:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:16:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:15:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:14:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:13:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:12:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:11:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:10:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:09:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:08:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:07:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:06:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:05:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:04:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:03:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:02:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:01:27,248,0.0
232974,/TM023_4_21_1.-103C/Lon/Net/Rum 1.318/PIR_activity_1.318,2024-01-01 01:00:27,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:59:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:58:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:57:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:56:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:55:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:54:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:53:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:52:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:51:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:50:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:49:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:48:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:47:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:46:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:45:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:44:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:43:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:42:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:41:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:40:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:39:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:38:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:37:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:36:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:35:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:34:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:33:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:32:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:31:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:30:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:29:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:28:25,248,0.0
232975,/TM023_4_21_1.-103C/Lon/Net/Rum 1.316/PIR_activity_1.316,2024-01-01 01:27:25,248,0.0
